"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"All DACs",21,21,21,0.5,0.5,0.5,NA,NA,NA,0,0,0,NA,NA,NA,0.5,0.5,0.5,"04/24/2016"
"JAAMH",0,5.7,1.4,3.8,4.2,4,6.2,6.2,6.2,NA,NA,NA,0.1,0.1,0.1,4,10.4,8.6,"04/25/2016"
"NCI DAC",0,24,3.3,0,6.7,0.7,0,2.5,0.8,0,0.7,0.2,NA,NA,NA,0,9.1,1.2,"04/25/2016"
"NHGRI",0.1,5.8,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,"04/25/2016"
"NHLBI",5,5,5,3.1,3.1,3.1,43.1,43.1,43.1,NA,NA,NA,NA,NA,NA,46.2,46.2,46.2,"04/25/2016"
"NINDS",0.1,0.1,0.1,6.8,6.8,6.8,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,7,7,7,"04/25/2016"
"All DACs",0,24,2.5,0,6.8,1.9,0,43.1,4.2,0,0.7,0.2,0.1,0.1,0.1,0,46.2,5.2,"04/25/2016"
"CDAC",0,7.8,2.6,0,8.2,2.8,0,7.9,5.2,NA,NA,NA,NA,NA,NA,7.9,8.2,8,"04/26/2016"
"JAAMH",0,5,2.5,0.2,2.9,2.1,6.2,17.9,6.8,0,0,0,NA,NA,NA,0.2,20.1,7.2,"04/26/2016"
"NCI DAC",0,12,2.9,0,6.1,1.6,0,26.8,5.4,869,869,869,28.1,28.1,28.1,0,869.2,59.1,"04/26/2016"
"NHGRI",0,12,1.3,0,5.9,1,0,8.2,3.9,0,8.2,6.2,NA,NA,NA,0,8.2,5.3,"04/26/2016"
"NHLBI",0,15,6.5,1.9,3,2.3,1.1,42.1,15.4,NA,NA,NA,NA,NA,NA,3,45.1,17.7,"04/26/2016"
"NIAMS",0,6,2.4,0,0.2,0.1,6.8,6.9,6.8,NA,NA,NA,NA,NA,NA,6.9,7,6.9,"04/26/2016"
"NIDDK",6,6,6,0.9,0.9,0.9,0.3,0.3,0.3,NA,NA,NA,NA,NA,NA,1.2,1.2,1.2,"04/26/2016"
"NIGMS",15,15,15,7.7,7.7,7.7,1,1,1,NA,NA,NA,NA,NA,NA,8.7,8.7,8.7,"04/26/2016"
"NINDS",0,6,1.5,5.8,5.9,5.9,0.3,9.1,1.4,NA,NA,NA,NA,NA,NA,6.1,14.9,7.3,"04/26/2016"
"All DACs",0,15,2.7,0,8.2,2,0,42.1,5.6,0,869,81.2,28.1,28.1,28.1,0,869.2,17.2,"04/26/2016"
"JAAMH",0,5,2.9,1.7,6,2.5,6.2,13.2,7.2,NA,NA,NA,0.1,0.1,0.1,2.3,19.2,9.3,"04/27/2016"
"NCI DAC",0,26.9,3.3,0,4.9,0.9,0,25.9,10.6,NA,NA,NA,NA,NA,NA,0,26,11.5,"04/27/2016"
"NEI",0,0,0,14.5,14.5,14.5,15.9,15.9,15.9,NA,NA,NA,NA,NA,NA,30.4,30.4,30.4,"04/27/2016"
"NHGRI",0,30.7,12.7,0,4.9,0.4,0,7.2,0.5,NA,NA,NA,NA,NA,NA,0,7.2,1,"04/27/2016"
"NHLBI",0,5,1.5,2,2.5,2.2,0.1,0.1,0.1,NA,NA,NA,271.8,271.8,271.8,2.6,273.8,111.1,"04/27/2016"
"NIGMS",5,5,5,6.7,6.7,6.7,1,1,1,NA,NA,NA,NA,NA,NA,7.8,7.8,7.8,"04/27/2016"
"NINDS",5,5,5,4.7,4.7,4.7,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,5,5,5,"04/27/2016"
"All DACs",0,30.7,5.3,0,14.5,2.2,0,25.9,6.4,NA,NA,NA,0.1,271.8,181.2,0,273.8,15.2,"04/27/2016"
"ES DAC",6,6,6,8,8,8,6.1,6.1,6.1,NA,NA,NA,NA,NA,NA,14.1,14.1,14.1,"04/28/2016"
"JAAMH",0,2.5,0.7,0.7,5.1,2,6.2,17.2,7.8,NA,NA,NA,6,10.1,6.8,6.9,18.3,9.6,"04/28/2016"
"NCI DAC",0,23.8,4.5,0,4.2,0.9,0,10,3.6,10,10,10,10,10,10,0,11.1,5.3,"04/28/2016"
"NHGRI",0,23.8,3.6,0.1,4,2.3,0,6,2,NA,NA,NA,NA,NA,NA,0.1,6.5,4.3,"04/28/2016"
"NHLBI",0,1.6,1.5,1.1,4.9,1.4,38.2,276.9,54.2,NA,NA,NA,NA,NA,NA,43.1,278,55.7,"04/28/2016"
"NICHD",1.6,10,3.7,1,1.1,1.1,0,13.9,7,13.9,13.9,13.9,NA,NA,NA,1,15,11.5,"04/28/2016"
"NIDDK",1.6,2.5,2.1,0,0.1,0.1,1,1,1,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,"04/28/2016"
"NIGMS",1.6,6,3.8,5.9,6,5.9,1,1,1,NA,NA,NA,NA,NA,NA,6.9,7,7,"04/28/2016"
"NINDS",0,1.6,0.6,3.7,4,3.8,0.3,32.2,10.9,NA,NA,NA,NA,NA,NA,4,36.2,14.7,"04/28/2016"
"All DACs",0,23.8,2.8,0,8,1.7,0,276.9,14.1,10,13.9,12.6,6,10.1,8,0,278,15.3,"04/28/2016"
"JAAMH",0,7.1,2.3,0.1,6.9,4.6,6,13.2,8.2,NA,NA,NA,0,0.1,0.1,0.2,17.2,10.9,"04/29/2016"
"NCI DAC",0,7,1.5,0,3,1.8,0,21,2.8,0,0,0,7,7,7,0,23.7,4.6,"04/29/2016"
"NEI",0,0,0,11.9,11.9,11.9,15.9,15.9,15.9,NA,NA,NA,NA,NA,NA,27.8,27.8,27.8,"04/29/2016"
"NHGRI",0,44.1,2.9,0,3.1,0.7,0,5,0.7,NA,NA,NA,NA,NA,NA,0,5.4,1.4,"04/29/2016"
"NHLBI",0,7.1,2.9,3.8,4.4,4.1,38.2,38.2,38.2,NA,NA,NA,0,0,0,4.4,42.3,32.8,"04/29/2016"
"NIAID",7.1,7.1,7.1,13.1,13.1,13.1,0,0,0,NA,NA,NA,NA,NA,NA,13.1,13.1,13.1,"04/29/2016"
"NIAMS",0,0,0,2.6,2.6,2.6,1,1,1,NA,NA,NA,NA,NA,NA,3.7,3.7,3.7,"04/29/2016"
"NICHD",0.8,0.8,0.8,0.1,0.1,0.1,21,21,21,NA,NA,NA,NA,NA,NA,21.1,21.1,21.1,"04/29/2016"
"NIDDK",0,7.1,1.2,2.7,3,2.7,3,3,3,NA,NA,NA,NA,NA,NA,5.7,6,5.7,"04/29/2016"
"NINDS",0,0,0,2.6,2.7,2.6,0.2,0.2,0.2,NA,NA,NA,0.3,0.3,0.3,2.8,3,2.9,"04/29/2016"
"All DACs",0,44.1,2.1,0,13.1,2.9,0,38.2,4.6,0,0,0,0,7,0.6,0,42.3,7,"04/29/2016"
"NHGRI",2.9,2.9,2.9,1.5,1.5,1.5,2.3,2.3,2.3,NA,NA,NA,NA,NA,NA,3.8,3.8,3.8,"04/30/2016"
"All DACs",2.9,2.9,2.9,1.5,1.5,1.5,2.3,2.3,2.3,NA,NA,NA,NA,NA,NA,3.8,3.8,3.8,"04/30/2016"
"JAAMH",0,11.2,3,4.5,5,4.9,6,6.1,6.1,NA,NA,NA,NA,NA,NA,10.5,11.1,11,"05/01/2016"
"NCI DAC",10.4,11.2,11.2,0.7,1.1,1,0,0,0,NA,NA,NA,NA,NA,NA,0.7,1.1,1.1,"05/01/2016"
"NHGRI",11.2,11.8,11.3,0.9,1.1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1.1,1.1,"05/01/2016"
"NIAMS",0,0,0,1.1,1.1,1.1,1,1,1,NA,NA,NA,NA,NA,NA,2.1,2.1,2.1,"05/01/2016"
"NIDDK",0,0,0,1.2,1.2,1.2,3,3,3,NA,NA,NA,NA,NA,NA,4.2,4.2,4.2,"05/01/2016"
"NINDS",0,11.2,2.8,1,1,1,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,1.2,1.3,1.3,"05/01/2016"
"All DACs",0,11.8,7.8,0.7,5,1.8,0,6.1,1.4,NA,NA,NA,NA,NA,NA,0.7,11.1,3.1,"05/01/2016"
"ES DAC",0,0,0,4,4,4,6.1,6.1,6.1,NA,NA,NA,NA,NA,NA,10.1,10.1,10.1,"05/02/2016"
"JAAMH",0,11.1,3.2,0.2,4,2.9,6.1,20.2,7.7,0,0,0,NA,NA,NA,0.2,21.2,9.5,"05/02/2016"
"NCI DAC",0,30.9,3.6,0,6.5,0.5,0,21,1.3,22,888.5,455.2,0,0,0,0,888.5,30.2,"05/02/2016"
"NHGRI",0,11.1,5.2,0,0.2,0.2,0,0,0,NA,NA,NA,NA,NA,NA,0,0.3,0.2,"05/02/2016"
"NHLBI",0,3.1,1,1,1.3,1.3,38.2,38.2,38.2,41.2,41.2,41.2,0,0,0,1.3,42.3,6.9,"05/02/2016"
"NIAID",0,6.9,1.7,9.9,10.1,10.1,0,0,0,NA,NA,NA,NA,NA,NA,9.9,10.1,10.1,"05/02/2016"
"NIAMS",0.8,0.8,0.8,0,0,0,0.9,0.9,0.9,NA,NA,NA,NA,NA,NA,0.9,0.9,0.9,"05/02/2016"
"NIDDK",0,5.2,2.6,0,1.9,0.9,0,2,1,NA,NA,NA,NA,NA,NA,1.9,2,1.9,"05/02/2016"
"NINDS",11,11,11,0.1,0.1,0.1,0,0,0,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,"05/02/2016"
"All DACs",0,30.9,3.5,0,10.1,1.7,0,38.2,4.1,0,888.5,73.2,0,0,0,0,888.5,10.7,"05/02/2016"
"CDAC",19.1,19.1,19.1,6.8,6.8,6.8,5.8,5.8,5.8,NA,NA,NA,NA,NA,NA,12.7,12.7,12.7,"05/03/2016"
"JAAMH",0,12.9,3.3,0.1,3.2,2.6,6.1,13.2,7.3,NA,NA,NA,NA,NA,NA,8.9,13.3,9.9,"05/03/2016"
"NCI DAC",0,28,4.1,0,5.4,0.5,0,49.1,7.8,NA,NA,NA,NA,NA,NA,0,49.1,8.4,"05/03/2016"
"NEI",5.8,10,7.9,8.2,8.2,8.2,15.9,15.9,15.9,NA,NA,NA,NA,NA,NA,24.2,24.2,24.2,"05/03/2016"
"NHGRI",0,48.8,17.3,0,6,4.2,0,2.4,1.2,2.5,2.5,2.5,NA,NA,NA,0,8.2,4.9,"05/03/2016"
"NHLBI",0,0.2,0.1,0,0.6,0.3,0,58.2,29.1,NA,NA,NA,NA,NA,NA,0,58.8,29.4,"05/03/2016"
"NINDS",0,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,"05/03/2016"
"All DACs",0,48.8,6.4,0,8.2,2.2,0,58.2,8.2,2.5,2.5,2.5,NA,NA,NA,0,58.8,10.2,"05/03/2016"
"JAAMH",0,1.9,0.7,0,4.9,1.6,0,7.2,4.4,0,10.3,3.4,0.1,0.1,0.1,0,15.2,5.5,"05/04/2016"
"NCI DAC",0,21,3.2,0,5,1.1,0,19,3.9,0,1,0.7,1,21,11,0,21,5.2,"05/04/2016"
"NHGRI",0,25.8,3.6,0,5.1,2.5,0,2.4,1.3,0,0,0,NA,NA,NA,0,7.5,3.7,"05/04/2016"
"NINDS",0,0,0,7.1,7.1,7.1,0,0,0,NA,NA,NA,NA,NA,NA,7.1,7.1,7.1,"05/04/2016"
"All DACs",0,25.8,1.8,0,7.1,2.3,0,19,3,0,10.3,2.4,0.1,21,7.3,0,21,5.4,"05/04/2016"
"CDAC",5.7,5.7,5.7,5.1,5.1,5.1,0,0,0,NA,NA,NA,NA,NA,NA,5.1,5.1,5.1,"05/05/2016"
"JAAMH",0,2,0.1,0.1,4.3,0.9,6.1,14,7.8,14,14,14,0,0,0,4.3,14.1,8.9,"05/05/2016"
"NCI DAC",0,22.5,2,0,4.1,1.9,0,40,4,0,0,0,6.8,6.8,6.8,0,40.2,5.8,"05/05/2016"
"NHGRI",0,2.7,0.8,0,4.1,1,0,2.5,0.6,0,2.5,1.2,NA,NA,NA,0,6.5,1.6,"05/05/2016"
"NHLBI",0,43.9,3.9,5,5.5,5.1,34.2,96.9,46.1,NA,NA,NA,0,0,0,5,102.4,29.1,"05/05/2016"
"NIAMS",0,0,0,0.1,0.1,0.1,18.2,18.2,18.2,NA,NA,NA,NA,NA,NA,18.3,18.3,18.3,"05/05/2016"
"NICHD",2.7,2.7,2.7,3.7,3.7,3.7,0,0,0,NA,NA,NA,NA,NA,NA,3.7,3.7,3.7,"05/05/2016"
"NIDCR",2.7,2.7,2.7,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/05/2016"
"NIGMS",0,2.7,1.8,14.6,15,14.8,0,0,0,NA,NA,NA,NA,NA,NA,14.6,15,14.8,"05/05/2016"
"NINDS",0,0,0,5.9,5.9,5.9,0,0,0,NA,NA,NA,NA,NA,NA,5.9,5.9,5.9,"05/05/2016"
"All DACs",0,43.9,1.7,0,15,2.4,0,96.9,7.7,0,14,5.1,0,6.8,0.9,0,102.4,9.3,"05/05/2016"
"JAAMH",0,3.9,0.3,2.1,7,5.3,4.1,4.1,4.1,0,0,0,0,0,0,2.1,11,7.4,"05/06/2016"
"NCI DAC",0,1,0.2,0,2.9,2,2.1,27.9,11.9,0,0,0,NA,NA,NA,0.1,30.8,12.7,"05/06/2016"
"NEI",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/06/2016"
"NHGRI",0,3.9,0.6,2.1,2.2,2.1,0,0,0,0,0,0,NA,NA,NA,2.1,2.2,2.1,"05/06/2016"
"NHLBI",0,4.1,0.6,4.7,5,4.9,5.8,201.3,103.6,NA,NA,NA,NA,NA,NA,10.5,206.1,108.3,"05/06/2016"
"NIAMS",0,14,9.3,0.1,0.1,0.1,10,10,10,NA,NA,NA,NA,NA,NA,10,10,10,"05/06/2016"
"NIDDK",3.9,14,9.5,9.8,9.9,9.8,0,0,0,NA,NA,NA,NA,NA,NA,9.8,9.9,9.9,"05/06/2016"
"NINDS",0,14,7,5,5,5,6.9,6.9,6.9,NA,NA,NA,NA,NA,NA,11.8,11.8,11.8,"05/06/2016"
"All DACs",0,14,2.4,0,9.9,4.4,0,201.3,19,0,0,0,0,0,0,0.1,206.1,21.4,"05/06/2016"
"NHGRI",5,5,5,1.1,1.1,1.1,0,0,0,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,"05/07/2016"
"All DACs",5,5,5,1.1,1.1,1.1,0,0,0,NA,NA,NA,NA,NA,NA,1.1,1.1,1.1,"05/07/2016"
"JAAMH",10,10,10,4.5,4.5,4.5,4.1,4.1,4.1,NA,NA,NA,NA,NA,NA,8.6,8.6,8.6,"05/08/2016"
"NCI DAC",5,10,9.9,0.5,0.9,0.6,1,2.1,1.3,884.1,884.1,884.1,27.9,27.9,27.9,1.6,884.7,29.5,"05/08/2016"
"NHGRI",5,10,8.8,0.5,0.8,0.6,0,2.4,0.6,NA,NA,NA,NA,NA,NA,0.5,3.1,1.2,"05/08/2016"
"NHLBI",10,10,10,2.8,2.8,2.8,49.2,49.2,49.2,NA,NA,NA,NA,NA,NA,51.9,51.9,51.9,"05/08/2016"
"NIAID",5,5,5,4,4,4,0,0,0,NA,NA,NA,NA,NA,NA,4,4,4,"05/08/2016"
"NIDDK",5,5,5,7.8,7.8,7.8,0,0,0,NA,NA,NA,NA,NA,NA,7.8,7.8,7.8,"05/08/2016"
"All DACs",5,10,9.5,0.5,7.8,1,0,49.2,2.5,884.1,884.1,884.1,27.9,27.9,27.9,0.5,884.7,25.5,"05/08/2016"
"CDAC",0,46,23,0.3,0.7,0.5,1.2,7.1,4.1,NA,NA,NA,NA,NA,NA,1.5,7.8,4.6,"05/09/2016"
"JAAMH",0,46,13.5,0.2,4.3,0.9,4.1,8.1,6.5,0.1,0.1,0.1,7.2,7.2,7.2,0.3,8.4,5.7,"05/09/2016"
"NCI DAC",0,46,16.3,0,6.2,1.3,0,27.9,3.8,0,2.8,1.4,NA,NA,NA,0,28,4.9,"05/09/2016"
"NHGRI",0,109.9,24.5,0.1,6.2,1,0,9.1,1.2,NA,NA,NA,NA,NA,NA,0.1,10.2,2.1,"05/09/2016"
"NHLBI",0,109.9,28.6,1.1,2.9,2.4,0,48.5,25.5,NA,NA,NA,NA,NA,NA,1.1,50.9,27.9,"05/09/2016"
"NIAMS",0,46,23,0.2,0.4,0.3,6.2,14.2,10.2,NA,NA,NA,NA,NA,NA,6.7,14.4,10.5,"05/09/2016"
"NIDDK",0,46,18.4,6.9,7.2,7,0,0,0,NA,NA,NA,0,0,0,7,7.2,7.1,"05/09/2016"
"NINDS",0,109.9,45.6,1.6,2.4,2.1,0,0,0,11.9,11.9,11.9,27.9,27.9,27.9,1.6,29.5,7.1,"05/09/2016"
"All DACs",0,109.9,21.9,0,7.2,1.6,0,48.5,6.6,0,11.9,1.7,0,27.9,8.8,0,50.9,7.9,"05/09/2016"
"JAAMH",0,0.8,0.6,2.5,5.2,3.2,4.1,20.2,6.4,3.9,3.9,3.9,NA,NA,NA,6.7,23.2,9.3,"05/10/2016"
"NCI DAC",0,29.2,2.3,0,5.3,0.7,0,27,5.8,0,854.2,213.8,0.8,12.2,5.7,0,855.2,103.4,"05/10/2016"
"NHGRI",0,20.6,1.7,0.3,5.3,4.7,0,3.9,3.4,0,3.9,2.6,NA,NA,NA,0.3,9.2,7.7,"05/10/2016"
"NHLBI",0,5,1,1.7,2.2,2.1,62.3,62.3,62.3,NA,NA,NA,NA,NA,NA,64,64,64,"05/10/2016"
"NIDCR",1.1,1.1,1.1,0.7,0.7,0.7,12.2,12.2,12.2,NA,NA,NA,NA,NA,NA,12.8,12.8,12.8,"05/10/2016"
"NIDDK",0.8,0.8,0.8,5.8,5.8,5.8,0,0,0,NA,NA,NA,NA,NA,NA,5.8,5.8,5.8,"05/10/2016"
"NIGMS",4.1,4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/10/2016"
"NINDS",0.8,0.8,0.8,1,1,1,11.9,22.2,14.5,NA,NA,NA,NA,NA,NA,12.9,23.1,15.4,"05/10/2016"
"All DACs",0,29.2,1.7,0,5.8,2.2,0,62.3,7.6,0,854.2,177.5,0.8,12.2,5.7,0,855.2,57.3,"05/10/2016"
"CDAC",0,0,0,4.2,4.2,4.2,NA,NA,NA,NA,NA,NA,1.6,1.6,1.6,5.8,5.8,5.8,"05/11/2016"
"JAAMH",0,0.5,0.1,1,2,1.6,4.2,22.4,11.5,0,22.4,7.5,0,0,0,1.9,23.4,12.2,"05/11/2016"
"NCI DAC",0,30.3,2.7,0,4.2,0.6,0,25.8,8,0,21.8,6.1,35.8,35.8,35.8,0.1,35.8,10.4,"05/11/2016"
"NEI",0,12.2,4.1,0,0.1,0.1,15.9,15.9,15.9,NA,NA,NA,NA,NA,NA,16,16,16,"05/11/2016"
"NHGRI",0,13,2.5,0,4,0.6,0,7.9,0.9,0,7.9,5.2,NA,NA,NA,0,8.2,2,"05/11/2016"
"NHLBI",0,3.8,1.2,0.9,1.4,1,34.3,34.3,34.3,NA,NA,NA,0,0,0,1,35.7,18.4,"05/11/2016"
"NIAMS",0,0,0,0.9,0.9,0.9,NA,NA,NA,6,6,6,NA,NA,NA,6.9,6.9,6.9,"05/11/2016"
"NIDDK",0.5,12.2,5.9,4.8,5.3,5,0,0,0,NA,NA,NA,NA,NA,NA,4.8,5.3,5,"05/11/2016"
"NIGMS",3.8,3.8,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05/11/2016"
"NINDS",0,1.2,0.5,0,0,0,1.1,22.1,11.6,NA,NA,NA,0,0,0,0,22.1,7.7,"05/11/2016"
"All DACs",0,30.3,2.1,0,5.3,0.9,0,34.3,6,0,22.4,6.4,0,35.8,12.1,0,35.8,7.8,"05/11/2016"
"CDAC",0,14,7,3,3.1,3.1,2,7.7,4.9,NA,NA,NA,NA,NA,NA,5,10.8,7.9,"05/12/2016"
"JAAMH",0,30.3,12.7,0.7,1.3,1,4.2,4.2,4.2,NA,NA,NA,0,0,0,0.7,5.5,4.5,"05/12/2016"
"NCI DAC",0,11,1.2,0,3,0.3,0,11.1,5.1,0,0,0,11.1,11.1,11.1,0,11.7,5.6,"05/12/2016"
"NEI",0,15.1,10.1,33.9,54.3,37,0,5.8,5,NA,NA,NA,NA,NA,NA,39.8,54.3,42,"05/12/2016"
"NHGRI",0,16.2,7.1,0,3.3,1.3,0,5,0.8,5.2,5.2,5.2,NA,NA,NA,0,8.4,2.3,"05/12/2016"
"NHLBI",0,30.3,10.1,0.6,1.1,0.8,12.3,61.4,34.4,70.2,70.2,70.2,0,0,0,0.6,71.3,27.7,"05/12/2016"
"NIAMS",10.5,16.2,12.4,0.1,0.7,0.3,3.2,4.2,3.9,NA,NA,NA,NA,NA,NA,4,4.3,4.2,"05/12/2016"
"NIDDK",0,30.3,15.5,3.9,4,4,0,0,0,NA,NA,NA,NA,NA,NA,3.9,4.1,4,"05/12/2016"
"NIGMS",0,16.2,5.5,7.8,7.9,7.8,0,0,0,NA,NA,NA,0,0,0,7.8,8,7.9,"05/12/2016"
"NINDS",10.5,10.5,10.5,0.1,0.1,0.1,0,11,1.6,NA,NA,NA,NA,NA,NA,0.1,11.1,1.7,"05/12/2016"
"All DACs",0,30.3,8.4,0,54.3,2.9,0,61.4,13.7,0,70.2,29.1,0,11.1,1.2,0,71.3,15.6,"05/12/2016"
"JAAMH",0,13.9,7.3,0.1,6,3.2,0,5.9,4,0,0,0,0,4.2,0.4,0.1,12,5.2,"05/13/2016"
"NCI DAC",0,30,7,0,3.3,1.7,0,24.1,11.7,2.9,10,6.5,0,0,0,0.2,24.2,11.9,"05/13/2016"
"NEI",13.9,13.9,13.9,53.3,53.3,53.3,0,0,0,NA,NA,NA,NA,NA,NA,53.3,53.3,53.3,"05/13/2016"
"NHGRI",0.8,25,10.7,2.4,2.5,2.4,0,5.1,1.4,5,10.7,6.5,NA,NA,NA,2.4,13,4.3,"05/13/2016"
"NHLBI",0,1.7,0.3,0.1,2.7,1.3,53.2,61.2,57.4,NA,NA,NA,NA,NA,NA,55.9,61.5,58.8,"05/13/2016"
"NIAMS",13.9,13.9,13.9,0,0,0,3.2,3.2,3.2,NA,NA,NA,NA,NA,NA,3.3,3.3,3.3,"05/13/2016"
"NICHD",13.9,25,21.3,4,4,4,0,0,0,0,0,0,NA,NA,NA,4,4,4,"05/13/2016"
"NIDDK",0,13.9,11.6,2.9,3,3,0,0,0,1.1,1.1,1.1,1.1,1.1,1.1,2.9,4.1,3.9,"05/13/2016"
"NIGMS",1.7,13.9,7.8,7.1,7.1,7.1,0,0,0,NA,NA,NA,0,0,0,7.1,7.2,7.1,"05/13/2016"
"NINDS",0.8,13.9,5.6,5.2,5.3,5.3,0.1,20.7,6,0.1,0.1,0.1,NA,NA,NA,5.4,26,11,"05/13/2016"
"All DACs",0,30,7.3,0,53.3,3.7,0,61.2,16.5,0,10.7,2.4,0,4.2,0.8,0.1,61.5,16.4,"05/13/2016"
"NHLBI",5.4,5.4,5.4,1.5,1.5,1.5,65.4,65.4,65.4,3,65.4,55,NA,NA,NA,4.6,66.9,58.6,"05/14/2016"
"All DACs",5.4,5.4,5.4,1.5,1.5,1.5,65.4,65.4,65.4,3,65.4,55,NA,NA,NA,4.6,66.9,58.6,"05/14/2016"
"JAAMH",3,3,3,3.6,3.6,3.6,5.9,5.9,5.9,NA,NA,NA,NA,NA,NA,9.5,9.5,9.5,"05/15/2016"
"NCI DAC",0.8,0.8,0.8,0,0,0,2.8,2.8,2.8,NA,NA,NA,NA,NA,NA,2.8,2.8,2.8,"05/15/2016"
"NHGRI",3,10.9,3.5,0,0,0,5,5,5,0,0,0,NA,NA,NA,0,5,4.7,"05/15/2016"
"NHLBI",3,3,3,0.5,0.5,0.5,86.3,86.3,86.3,NA,NA,NA,NA,NA,NA,86.9,86.9,86.9,"05/15/2016"
"NINDS",3,3,3,2.8,2.8,2.8,4.8,19,8,NA,NA,NA,NA,NA,NA,7.5,21.8,10.8,"05/15/2016"
"All DACs",0.8,10.9,3.1,0,3.6,1.8,2.8,86.3,8,0,0,0,NA,NA,NA,0,86.9,9.6,"05/15/2016"
"CDAC",17,17,17,1.1,1.1,1.1,15,15,15,NA,NA,NA,NA,NA,NA,16.1,16.1,16.1,"05/16/2016"
"JAAMH",0,14.6,6.5,0,3.5,2.5,5.9,17.9,7.6,NA,NA,NA,0.1,7.1,5.7,3.6,20.8,9.6,"05/16/2016"
"NCI DAC",0,52,8.6,0,6.9,0.5,0,23,3,0,0.1,0,20,30,22.5,0,30.2,4.5,"05/16/2016"
"NEI",0.1,6.8,4.5,29.9,30.1,30.1,5.8,5.8,5.8,NA,NA,NA,NA,NA,NA,35.8,36,35.9,"05/16/2016"
"NHGRI",0,52,7.4,0,6.9,1,0,3,0.3,0,0,0,NA,NA,NA,0,9.9,1.3,"05/16/2016"
"NHLBI",0,6.8,2.3,0,0.9,0.8,51.3,91.1,73.5,0,51.3,11.4,0,0,0,0.8,91.1,49.2,"05/16/2016"
"NIAMS",0,6.8,1,0,1,0.6,0.1,40.2,22.7,NA,NA,NA,NA,NA,NA,0.2,41,23.3,"05/16/2016"
"NIDCR",0.5,0.5,0.5,0.7,0.7,0.7,24.2,24.2,24.2,NA,NA,NA,NA,NA,NA,24.9,24.9,24.9,"05/16/2016"
"NIDDK",0.5,6.8,3.5,0.6,1,0.9,0,0,0,NA,NA,NA,0,0,0,0.6,1,0.9,"05/16/2016"
"NIGMS",10.3,14.6,12.4,3.7,4.4,4,0,0,0,NA,NA,NA,NA,NA,NA,3.7,4.5,4.1,"05/16/2016"
"NINDS",0,6.8,4,1.9,2.2,2.1,0.8,8.2,2.3,0.8,8.2,4.5,NA,NA,NA,2.9,10.1,4.9,"05/16/2016"
"All DACs",0,52,6.4,0,30.1,1.7,0,91.1,10.6,0,51.3,7.1,0,30,9.2,0,91.1,12,"05/16/2016"
"CDAC",1,5,3,0.1,2,1.1,0,0,0,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,"05/17/2016"
"JAAMH",0,10,4.3,0,6.2,2.7,5.9,23.1,9.7,0,0,0,0.1,0.1,0.1,0,29.3,10.1,"05/17/2016"
"NCI DAC",0,46.9,3.6,0,6.2,1.2,0,15,7.4,-2.1,877,291.6,22,22,22,0.1,877.3,95.5,"05/17/2016"
"NHGRI",0,10,4.7,0,5.9,1.8,0,3,1.5,0,0,0,NA,NA,NA,0,8.9,2.3,"05/17/2016"
"NHLBI",1,20.3,8.4,1.6,1.8,1.7,83.4,83.4,83.4,NA,NA,NA,NA,NA,NA,85.2,85.2,85.2,"05/17/2016"
"All DACs",0,46.9,4.4,0,6.2,1.9,0,83.4,12.5,-2.1,877,97.2,0.1,22,3.7,0,877.3,29.4,"05/17/2016"
"CDAC",0.5,5.8,3.1,6.1,6.2,6.2,NA,NA,NA,NA,NA,NA,0,0,0,6.1,6.2,6.2,"05/18/2016"
"JAAMH",0,26,10.3,0.8,4.6,1.1,5.9,23.1,6.5,NA,NA,NA,0.1,0.1,0.1,1,27.8,7.4,"05/18/2016"
